id,title,author,ISBN,series,avg_rating,pages,rating_count,review_count,book_format,published_year,publisher
61,The Lions of Lucerne,Brad Thor,1416543686,(Scot Harvath #1),4.05,512,27577,1373,Paperback,February 27th 2007,Pocket Star Books
65,Night School,Lee Child,0804192979,(Jack Reacher #21),3.97,14,44749,3392,Audio CD,November 7th 2016,Books on Tape
64,Dracula,Bram Stoker,0393970124,,3.99,488,817136,21302,Paperback,May 12th 1986,Norton
66,I Am Not a Serial Killer,Dan Wells,,(John Cleaver #1),3.77,272,27334,3787,Kindle Edition,March 30th 2010,Tor Books
63,Christine,Stephen King,2253147699,,3.76,411,178456,2835,Paperback,June 13th 2001,LGF
60,The Ice Twins,S.K. Tremayne,0007563035,,3.66,373,28658,3582,Hardcover,January 29th 2015,Harper Collins
62,Sadie,Courtney Summers,1250105714,,4.21,308,29302,8034,Hardcover,September 4th 2018,Wednesday Books
59,You Will Know Me,Megan Abbott,031623107X,,3.43,352,33444,3787,Hardcover,July 26th 2016,Little Brown
58,The Boys from Brazil,Ira Levin,0394402677,,4.06,312,31442,730,Hardcover,February 12th 1976,Random House
55,The Girl in the Ice,Robert Bryndza,,(Detective Erika Foster #1),3.95,417,54581,4343,Kindle Edition,February 12th 2016,Bookouture
53,Fool Me Once,Harlan Coben,0525955097,,3.93,387,66528,5103,Hardcover,March 22nd 2016,Dutton
56,My Lovely Wife,Samantha  Downing,0451491726,,3.96,374,18647,3266,Hardcover,March 26th 2019,Berkley Books
57,The Redbreast,Jo Nesbø,184343217X,(Harry Hole #3),3.92,519,75900,3839,Paperback,November 2nd 2009,Harvill Secker
39,Riptide,Douglas Preston,3426619148,,3.94,528,15372,644,Hardcover,,
40,Now You See Me,Sharon J. Bolton,0312600526,(Lacey Flint #1),4.04,400,14687,1637,Hardcover,June 7th 2011,Minotaur Books
38,Doctor No,Ian Fleming,0142002038,(James Bond (Original Series) #6),3.77,309,15837,845,Paperback,August 27th 2002,Penguin Books
37,Disclaimer,Renée Knight,0857522817,,3.58,304,20980,2757,Hardcover,April 9th 2015,Doubleday
41,Recursion,Blake Crouch,1524759783,,4.30,336,8282,2034,Hardcover,June 11th 2019,Crown Publishing Group (NY)
52,Bring Me Back,B.A. Paris,1250151333,,3.48,291,42131,6635,Hardcover,June 19th 2018,St. Martin's Press
33,Pursuit of Honor,Vince Flynn,1416595163,(Mitch Rapp #12),4.36,431,34516,976,Hardcover,October 13th 2009,Atria Books
34,Unwind,Neal Shusterman,1416912045,(Unwind Dystology #1),4.18,335,175373,17577,Hardcover,November 6th 2007,Simon & Schuster Books for Young Readers
32,Sleeping Beauties,Stephen King,150116340X,,3.74,702,46857,5936,Hardcover,September 26th 2017,Scribner
35,The Marsh King's Daughter,Karen Dionne,0735213003,,3.87,320,14430,2274,Hardcover,June 13th 2017,G.P. Putnam's Sons
30,The Silent Corner,Dean Koontz,0345545990,(Jane Hawk #1),3.96,434,20015,2373,Hardcover,June 20th 2017,Bantam
29,The Third Twin,Ken Follett,033034837X,,3.68,640,21742,943,Paperback,October 1st 1997,MacMillan General Books
54,The Street Lawyer,John Grisham,0385339097,,3.83,384,94809,2237,Paperback,April 26th 2005,Bantam
27,The Husband's Secret,Liane Moriarty,0399159347,,3.94,396,458724,32893,Hardcover,July 30th 2013,Berkley
26,Last Man Standing,David Baldacci,0446611778,,4.05,640,43052,829,Paperback,September 1st 2002,Warners Visions Books
36,Ready Player One,Ernest Cline,030788743X,(Ready Player One #1),4.28,374,723206,80777,Hardcover,August 16th 2011,Crown Publishers
31,Total Control,David Baldacci,0446604844,,4.08,720,31359,844,Mass Market Paperback,December 1st 1997,Vision
25,Her Every Fear,Peter  Swanson,0062427040,,3.76,384,16024,2254,ebook,January 10th 2017,William Morrow
28,Diamonds Are Forever,Ian Fleming,0142002054,(James Bond (Original Series) #4),3.60,230,14666,790,Paperback,2003,Penguin Books
24,Give Me Your Hand,Megan Abbott,,,3.33,352,12366,1643,Kindle Edition,July 17th 2018,"Little, Brown and Company"
23,The Son,Jo Nesbø,0385351372,,4.07,407,32153,2652,Hardcover,May 13th 2014,Knopf
22,If We Were Villains,M.L. Rio,125009528X,,4.08,368,10642,2547,Hardcover,April 11th 2017,Flatiron Books
19,Don't You Cry,Mary Kubica,0778319059,,3.57,313,34351,3660,Hardcover,May 17th 2016,MIRA
20,Faithful Place,Tana French,0670021873,(Dublin Murder Squad #3),3.98,400,77794,6845,Hardcover,July 13th 2010,Viking
15,Nemesis,Jo Nesbø,0061655503,(Harry Hole #4),3.98,480,53207,2511,Paperback,January 1st 2009,Harper
17,The Big Bad Wolf,James Patterson,0446610224,(Alex Cross #9),3.99,400,44691,1067,Paperback,October 1st 2004,Grand Central Publishing
13,Tell Me Your Dreams,Sidney Sheldon,0446607207,,3.95,384,41507,1608,Paperback,August 1999,Vision
21,The Confessor,Daniel Silva,014101587X,(Gabriel Allon #3),4.16,416,20869,952,Paperback,April 1st 2004,Penguin
18,An Unwanted Guest,Shari Lapena,0525557628,,3.74,290,23716,3383,Hardcover,August 7th 2018,Pamela Dorman Books
16,Goldfinger,Ian Fleming,0142002046,(James Bond (Original Series) #7),3.81,264,17631,873,Paperback,August 27th 2002,Penguin Books
10,"Full Dark, No Stars",Stephen King,1439192561,,4.05,368,82144,5936,Hardcover,November 2010,Scribner
14,Broken,Karin Slaughter,0385341970,(Will Trent #4),4.19,398,32543,1503,Hardcover,June 22nd 2010,Delacorte Press
12,A Head Full of Ghosts,Paul Tremblay,0062363239,,3.81,286,31798,4824,Hardcover,June 2nd 2015,William Morrow
6,The Eagle Has Landed,Jack Higgins,0140273344,(Liam Devlin #1),4.16,352,47957,550,Paperback,July 2nd 1998,Penguin
9,Violets Are Blue,James Patterson,0446611212,(Alex Cross #7),3.96,391,48866,1109,Paperback,October 1st 2002,Grand Central Publishing
8,Fallen,Karin Slaughter,0345528204,(Will Trent #5),4.23,387,30547,1632,Hardcover,June 21st 2011,Delacorte Press
7,Bonfire,Krysten Ritter,,,3.52,256,15756,2628,Kindle Edition,November 7th 2017,Three Rivers Press
11,Past Tense,Lee Child,0399593519,(Jack Reacher #23),4.08,382,32048,3267,Hardcover,November 5th 2018,Delacorte Press
3,House of Leaves,Mark Z. Danielewski,038560310X,,4.11,705,107665,9636,Paperback,March 7th 2000,Random House
4,The Sixth Man,David Baldacci,0446573108,(Sean King & Michelle Maxwell #5),4.14,416,38815,1797,Hardcover,April 19th 2011,Grand Central Publishing
2,The Keepsake,Tess Gerritsen,0345497627,(Rizzoli & Isles #7),4.10,349,30465,1601,Hardcover,August 1st 2008,Ballantine Books
5,Gideon's Sword,Douglas Preston,044656432X,(Gideon Crew #1),3.60,342,14939,1315,Hardcover,February 22nd 2011,Grand Central Publishing
