id,title,author,ISBN,series,avg_rating,pages,rating_count,review_count,book_format,published_year,publisher
125,Pardonable Lies,Jacqueline Winspear,0312426216,(Maisie Dobbs #3),4.09,359,24086,1788,Paperback,June 27th 2006,Picador USA
124,Tell No One,Harlan Coben,0440236703,,4.11,370,101800,4607,Mass Market Paperback,August 25th 2009,Dell Publishing Company
123,The Mummy Case,Elizabeth Peters,0446601934,(Amelia Peabody   #3),4.04,327,14495,778,Mass Market Paperback,June 1st 1995,Warner Books (NY)
122,Dumb Witness,Agatha Christie,0007120796,(Hercule Poirot #16),3.83,411,18340,1025,Paperback,2002,HarperCollins
121,The Thirteen Problems,Agatha Christie,0007120869,(Miss Marple #2),3.89,315,17878,1141,Paperback,2002,Harper
120,The Good Girl,Mary Kubica,0778316556,,3.81,352,168055,13895,Hardcover,July 29th 2014,Harlequin MIRA
119,Sadie,Courtney Summers,1250105714,,4.21,308,29302,8034,Hardcover,September 4th 2018,Wednesday Books
118,A Great Reckoning,Louise Penny,1250022134,(Chief Inspector Armand Gamache #12),4.42,389,35256,4154,Hardcover,August 30th 2016,Minotaur Books
117,A Study in Scarlet Women,Sherry Thomas,042528140X,(Lady Sherlock #1),3.85,323,12382,2317,Paperback,October 18th 2016,Berkley Books
116,A Letter of Mary,Laurie R. King,000651085X,(Mary Russell and Sherlock Holmes #3),3.99,339,16067,985,Paperback,2001,HarperCollins
115,Faceless Killers,Henning Mankell,1400031575,(Kurt Wallander #1),3.77,280,58781,3040,Paperback,January 14th 2003,Vintage Crime/Black Lizard
114,Pretty Little Liars,Sara Shepard,0060887303,(Pretty Little Liars #1),3.88,286,177574,8754,Hardcover,October 1st 2006,HarperCollins Publishers
113,Body of Evidence,Patricia Cornwell,0743493915,(Kay Scarpetta #2),4.02,403,59254,1098,Paperback,November 30th 2004,Pocket Books
112,The Clocks,Agatha Christie,1572703938,(Hercule Poirot #37),3.72,8,19561,927,Audio Cassette,June 9th 2004,Audio Partners
111,The Husband's Secret,Liane Moriarty,0399159347,,3.94,396,458661,32893,Hardcover,July 30th 2013,Berkley
110,Joyland,Stephen King,1781162646,,3.91,283,98376,10756,Paperback,June 4th 2013,Hard Case Crime
109,The Nature of the Beast,Louise Penny,1250022088,(Chief Inspector Armand Gamache #11),4.23,376,29235,3236,Hardcover,August 25th 2015,Minotaur Books
108,Immortal in Death,J.D. Robb,0749934085,(In Death #3),4.28,345,40705,1589,Paperback,September 25th 2003,Piatkus
107,G is for Gumshoe,Sue Grafton,0449000621,(Kinsey Millhone #7),3.92,261,28538,798,Paperback,June 23rd 1997,Ballantine Books
97,Sleeping Murder,Agatha Christie,0002317850,(Miss Marple #13),3.94,242,24274,1356,Hardcover,August 4th 2003,Dodd Mead; 1st edition (September 1976)
96,Birds of a Feather,Jacqueline Winspear,0143035304,(Maisie Dobbs #2),3.96,320,27150,2492,Paperback,2005,Penguin
95,Death in the Clouds,Agatha Christie,000711933X,(Hercule Poirot #12),3.80,333,26972,1309,Paperback,2001,HarperCollins
94,Paper Towns,John Green,014241493X,,3.84,305,783201,46378,Paperback,September 22nd 2009,Speak
93,Silent in the Grave,Deanna Raybourn,0778324109,(Lady Julia Grey #1),3.91,509,18599,2128,Hardcover,March 1st 2007,Mira
92,Curtain,Agatha Christie,0425173747,(Hercule Poirot #42),4.08,215,26454,1434,Mass Market Paperback,September 1st 2000,Berkley
91,The Death of Mrs. Westaway,Ruth Ware,1501156217,,3.82,368,62500,8266,Hardcover,May 29th 2018,Gallery/Scout Press
90,The Black Echo,Michael Connelly,0446612731,(Harry Bosch #1),4.10,482,135017,3885,Paperback,December 1st 2002,Grand Central Publishing
89,Strong Poison,Dorothy L. Sayers,0060809086,(Lord Peter Wimsey #6),4.14,240,23907,1175,Paperback,October 1st 1987,HarperCollins Publishers
88,Cocaine Blues,Kerry Greenwood,,(Phryne Fisher #1),3.80,185,17120,2230,Kindle Edition,January 10th 2012,Poisoned Pen Press
87,A Pocket Full of Rye,Agatha Christie,0451199863,(Miss Marple #7),3.85,220,24661,1077,Paperback,January 1st 2000,Signet
86,A Trick of the Light,Louise Penny,0312655452,(Chief Inspector Armand Gamache #7),4.30,339,36424,3072,Hardcover,August 30th 2011,Minotaur Books
85,Crooked House,Agatha Christie,031298166X,,4.02,276,31985,2433,Paperback,August 19th 2002,Minotaur Books
84,How the Light Gets In,Louise Penny,0312655479,(Chief Inspector Armand Gamache #9),4.43,405,42516,4639,Hardcover,August 27th 2013,Minotaur Books
83,The Big Four,Agatha Christie,0007120818,(Hercule Poirot #5),3.59,272,28224,1934,Paperback,2002,HarperCollinsPublishers
82,Gaudy Night,Dorothy L. Sayers,0061043494,(Lord Peter Wimsey #12),4.24,501,21078,1499,Paperback,March 16th 1995,HarperTorch
81,Heat Wave,Richard Castle,1401323820,(Nikki Heat #1),3.55,198,58047,4706,Hardcover,September 29th 2009,Hyperion
80,Five Little Pigs,Agatha Christie,0425093255,(Hercule Poirot #25),3.98,224,33325,1919,Paperback,December 15th 1985,Berkley
79,Truly Devious,Maureen Johnson,,(Truly Devious #1),4.05,416,22108,4804,Hardcover,January 16th 2018,HarperCollins
78,Appointment with Death,Agatha Christie,0007119356,(Hercule Poirot #19),3.86,303,29984,1392,Paperback,2001,HarperCollins
77,Finger Lickin' Fifteen,Janet Evanovich,0312383282,(Stephanie Plum #15),4.00,308,76496,4040,Hardcover,June 23rd 2009,St. Martin's Press
76,The Dead in Their Vaulted Arches,Alan Bradley,,(Flavia de Luce  #6),4.17,338,24581,3434,Kindle Edition,January 14th 2014,Delacorte Press
75,The Mirror Crack'd from Side to Side,Agatha Christie,0007120982,(Miss Marple #9),3.91,351,27744,1101,Paperback,2002,HarperCollins
74,The Moving Finger,Agatha Christie,0007120842,(Miss Marple #4),3.85,299,23898,1558,Paperback,2012,Harper Collins
73,Murder in Mesopotamia,Agatha Christie,0007113803,(Hercule Poirot #14),3.89,264,31056,1362,Paperback,December 2001,Harper
72,Bury Your Dead,Louise Penny,0312377045,(Chief Inspector Armand Gamache #6),4.35,371,39817,3994,Hardcover,September 28th 2010,Minotaur Books
71,The Secret Place,Tana French,0143127519,(Dublin Murder Squad #5),3.85,480,52325,5973,Paperback,August 4th 2015,Penguin Books
70,The Beautiful Mystery,Louise Penny,1250031125,(Chief Inspector Armand Gamache #8),4.19,390,38379,4353,Paperback,July 2nd 2013,Minotaur Books
69,Fearless Fourteen,Janet Evanovich,0312349513,(Stephanie Plum #14),4.03,310,80811,3349,Hardcover,June 17th 2008,St. Martin's Press
68,The Brutal Telling,Louise Penny,,(Chief Inspector Armand Gamache #5),4.23,372,37735,3436,Hardcover,September 22nd 2009,Minotaur Books
67,Hallowe'en Party,Agatha Christie,0007120680,(Hercule Poirot #39),3.66,336,25055,1704,Paperback,September 3rd 2001,Harper
66,Hercule Poirot's Christmas,Agatha Christie,0007120699,(Hercule Poirot #20),3.93,335,31582,2187,Paperback,September 1st 2001,HarperCollins Publishers
65,B is for Burglar,Sue Grafton,0312939000,(Kinsey Millhone #2),3.84,310,42447,1646,Paperback,November 29th 2005,St. Martin's Paperbacks
64,C is for Corpse,Sue Grafton,0312939019,(Kinsey Millhone #3),3.90,305,38306,1192,Paperback,November 29th 2005,St. Martin's Press
63,Her Royal Spyness,Rhys Bowen,0425215679,(Royal Spyness #1),3.78,324,24969,2642,Paperback,July 3rd 2007,Berkley Publishing Group
62,The Mystery of the Blue Train,Agatha Christie,1579126952,(Hercule Poirot #6),3.80,317,28741,1607,Hardcover,March 30th 2007,Black Dog & Leventhal Publishers
61,Lean Mean Thirteen,Janet Evanovich,0312349491,(Stephanie Plum #13),4.09,310,83716,2372,Hardcover,June 19th 2007,St. Martin's Press
60,Killing Floor,Lee Child,0515141429,(Jack Reacher #1),4.05,424,217589,9554,Mass Market Paperback,April 25th 2006,Jove
59,Speaking from Among the Bones,Alan Bradley,0385344031,(Flavia de Luce  #5),4.16,378,30029,3477,Hardcover,February 5th 2013,Delacorte Press
58,Cards on the Table,Agatha Christie,0425205959,(Hercule Poirot #15),3.92,324,29369,1497,Paperback,July 5th 2005,Berkley
57,Night Film,Marisha Pessl,0812979788,,3.78,640,66795,9532,Paperback,July 1st 2014,Random House Trade Paperbacks
56,"In a Dark, Dark Wood",Ruth Ware,1501112333,,3.68,308,162925,15026,Paperback,April 19th 2016,Gallery/Scout Press
55,The Memoirs of Sherlock Holmes,Arthur Conan Doyle,0192123092,(Sherlock Holmes #4),4.32,378,74897,1763,Hardcover,October 28th 1993,Oxford University Press
54,Twelve Sharp,Janet Evanovich,0312349486,(Stephanie Plum #12),4.14,310,85695,2148,Hardcover,June 20th 2006,St. Martin's Press
53,A Rule Against Murder,Louise Penny,0312377029,(Chief Inspector Armand Gamache #4),4.20,322,42557,3354,Hardcover,January 20th 2009,Minotaur
52,Eleven on Top,Janet Evanovich,0312985347,(Stephanie Plum #11),4.16,321,95660,1941,Paperback,June 20th 2006,St. Martin's Press
37,Flying Too High,Kerry Greenwood,1590582373,(Phryne Fisher #2),3.86,156,8857,771,Hardcover,2006,Poisoned Pen Press
36,The 6th Target,James Patterson,0316014796,(Women's Murder Club #6),4.03,390,51556,1693,Hardcover,May 8th 2007,Little Brown and Company
35,Jack & Jill,James Patterson,0446692654,(Alex Cross #3),3.96,466,62760,1485,Paperback,August 1st 2003,Grand Central Publishing
34,The Julius House,Charlaine Harris,0373262175,(Aurora Teagarden #4),3.84,256,15229,624,Mass Market Paperback,August 23rd 1996,Worldwide Library
33,Break No Bones,Kathy Reichs,0743233492,(Temperance Brennan #9),3.96,337,24021,945,Hardcover,July 11th 2006,Scribner Book Company
32,Dirk Gently's Holistic Detective Agency,Douglas Adams,,(Dirk Gently #1),3.98,306,108635,3094,Mass Market Paperback,January 1st 2002,Pocket Books
31,The Case of the Missing Marquess,Nancy Springer,0399243046,(Enola Holmes #1),3.85,224,8033,948,Hardcover,February 16th 2006,Philomel
51,The Eyre Affair,Jasper Fforde,0142001805,(Thursday Next #1),3.91,374,105481,9574,Paperback,February 25th 2003,Penguin Books
23,Portrait in Death,J.D. Robb,0425189031,(In Death #16),4.38,347,30034,760,Mass Market Paperback,February 25th 2003,Berkley
30,A Drink Before the War,Dennis Lehane,0156029022,(Kenzie & Gennaro #1),3.95,282,33401,1866,Paperback,September 15th 2003,Mariner Books
29,Catering to Nobody,Diane Mott Davidson,0553584707,(A Goldy Bear Culinary Mystery #1),3.83,301,18433,813,Paperback,February 26th 2002,Bantam
28,Bones to Ashes,Kathy Reichs,0743294378,(Temperance Brennan #10),3.93,310,24388,1178,Hardcover,August 28th 2007,Scribner Book Company
27,The Brass Verdict,Michael Connelly,0316166294,(Mickey Haller #2),4.12,422,50994,3104,Hardcover,October 14th 2008,"Little, Brown & Company"
26,Two Can Keep a Secret,Karen M. McManus,1524714720,,3.99,336,18334,3390,Hardcover,January 8th 2019,Delacorte Press
24,Death Masks,Jim Butcher,0451459407,(The Dresden Files #5),4.32,432,103942,2941,Mass Market Paperback,August 5th 2003,Roc
25,Tricky Twenty-Two,Janet Evanovich,0345542967,(Stephanie Plum #22),3.94,282,42195,4183,Hardcover,November 17th 2015,Bantam
22,Unnatural Exposure,Patricia Cornwell,0751530492,(Kay Scarpetta #8),4.06,370,50006,619,Paperback,2000,Time Warner
21,Payment in Blood,Elizabeth  George,,(Inspector Lynley #2),4.01,432,16640,626,Paperback,June 1st 1990,Bantam Books
20,"Crooked Letter, Crooked Letter",Tom Franklin,0060594667,,3.83,274,36576,4624,Hardcover,October 5th 2010,William Morrow
19,Harry Potter and the Sorcerer's Stone,J.K. Rowling,0439554934,(Harry Potter #1),4.47,320,5983440,96245,Hardcover,June 26th 1997,Scholastic Inc
18,Point of Origin,Patricia Cornwell,0751530484,(Kay Scarpetta #9),4.03,440,55134,640,Paperback,2000,Time Warner
17,The Kind Worth Killing,Peter  Swanson,0062267523,,4.03,311,67655,8039,Hardcover,February 3rd 2015,William Morrow
15,Death of a Gossip,M.C. Beaton,0446607134,(Hamish Macbeth  #1),3.72,179,11037,902,Paperback,February 1999,Warner Books
16,The Apprentice,Tess Gerritsen,0345447867,(Rizzoli & Isles #2),4.14,376,44884,1960,Paperback,2008,Ballantine Books
14,Well-Schooled in Murder,Elizabeth  George,0553384813,(Inspector Lynley #3),4.12,432,20607,553,Paperback,May 1st 2007,Bantam
13,When You Reach Me,Rebecca Stead,0385737424,,4.09,199,78236,10944,Hardcover,July 14th 2009,Wendy Lamb Books
12,The God of the Hive,Laurie R. King,0553805541,(Mary Russell and Sherlock Holmes #10),4.18,368,11117,982,Hardcover,2010,Bantam Books
11,The Widow,Fiona Barton,1101990260,(Kate Waters #1),3.49,324,73545,7787,Hardcover,February 16th 2016,NAL
10,Grave Secrets,Kathy Reichs,0684859734,(Temperance Brennan #5),3.98,315,27251,822,Hardcover,July 9th 2002,Scribner Book Company
9,Bare Bones,Kathy Reichs,074345300X,(Temperance Brennan #6),3.97,416,32163,898,Paperback,June 1st 2004,Pocket Star
8,One Good Turn,Kate Atkinson,0316012823,(Jackson Brodie #2),3.80,448,26861,2548,Paperback,September 10th 2007,Back Bay Books
7,"The Snake, the Crocodile and the Dog",Elizabeth Peters,,(Amelia Peabody   #7),4.21,432,10865,396,Mass Market Paperback,February 1st 1994,Grand Central Publishing
6,The Life We Bury,Allen Eskens,1616149981,(Joe Talbert #1),3.96,303,73123,8142,Paperback,October 14th 2014,Seventh Street Books
5,The Talented Mr. Ripley,Patricia Highsmith,0393332144,(Ripley #1),3.94,320,47302,2768,Paperback,June 17th 2008,W. W. Norton
4,Judgment in Death,J.D. Robb,0425176304,(In Death #11),4.34,356,29575,777,Mass Market Paperback,September 1st 2000,Berkley Books
3,The Pale Horse,Agatha Christie,0312981716,(Ariadne Oliver #5),3.77,288,11791,722,Mass Market Paperback,December 15th 2002,Minotaur Books
2,Sworn to Silence,Linda Castillo,0312374976,(Kate Burkholder #1),4.00,321,25904,2930,Hardcover,June 23rd 2009,Minotaur Books
